цена,комнат,площадь,жилая_площадь,площадь_кухни,этаж,этажность_дома,тип_рынка,отделка,регион,станция_метро,минут_до_метро
31499000.0,2.0,76.0,45.0,12.0,2.0,14,Вторичный рынок,Косметический ремонт,Москва,Университет,17.0
15000000.0,2.0,52.2,31.0,8.5,9.0,17,Вторичный рынок,Евроремонт,Москва,Теплый Стан,9.0
15500000.0,2.0,44.6,27.0,8.0,4.0,12,Вторичный рынок,Евроремонт,Москва,Минская,27.0
11900000.0,2.0,60.0,29.0,10.0,9.0,16,Вторичный рынок,Косметический ремонт,Москва,Медведково,17.0
18000000.0,2.0,49.6,28.0,12.0,9.0,21,Вторичный рынок,Дизайнерский ремонт,Москва,Водный стадион,14.0
18000000.0,2.0,62.0,24.0,21.0,5.0,25,Вторичный рынок,Евроремонт,Москва,Медведково,28.0
23500000.0,2.0,52.5,31.6,6.4,7.0,9,Вторичный рынок,Евроремонт,Москва,Киевская,12.0
28000000.0,2.0,47.6,18.0,20.0,16.0,42,Вторичный рынок,Евроремонт,Москва,Аминьевская,5.0
14000000.0,2.0,43.0,30.0,6.0,1.0,4,Вторичный рынок,Косметический ремонт,Москва,Бабушкинская,7.0
14700000.0,2.0,50.0,34.0,7.5,5.0,5,Вторичный рынок,Косметический ремонт,Москва,Кунцевская,11.0
11200000.0,2.0,44.3,29.0,6.2,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Ясенево,16.0
15990000.0,2.0,54.0,30.0,10.0,9.0,12,Вторичный рынок,Без отделки,Москва,Теплый Стан,14.0
14990000.0,2.0,45.0,29.0,6.0,2.0,9,Вторичный рынок,Евроремонт,Москва,Речной вокзал,3.0
16500000.0,2.0,48.8,31.6,9.0,10.0,12,Вторичный рынок,Косметический ремонт,Москва,Сокольники,10.0
14000000.0,2.0,45.0,29.3,6.0,3.0,5,Вторичный рынок,Косметический ремонт,Москва,Пионерская,9.0
18000000.0,2.0,45.1,31.0,7.0,1.0,5,Вторичный рынок,Косметический ремонт,Москва,Менделеевская,7.0
12200000.0,2.0,51.0,31.0,8.6,14.0,17,Вторичный рынок,Без отделки,Москва,Бульвар Адмирала Ушакова,8.0
13500000.0,2.0,44.6,28.6,6.5,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Беляево,12.0
23000000.0,2.0,74.2,46.5,9.0,2.0,7,Вторичный рынок,Евроремонт,Москва,Зорге,12.0
10550000.0,2.0,43.0,23.9,10.2,6.0,9,Вторичный рынок,Косметический ремонт,Москва,Юго-Восточная,18.0
15390000.0,2.0,53.4,32.0,9.1,2.0,16,Вторичный рынок,Косметический ремонт,Москва,Митино,15.0
17000000.0,2.0,59.1,34.3,10.2,7.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,Юго-Восточная,7.0
18190000.0,2.0,53.0,31.0,9.0,8.0,17,Вторичный рынок,Евроремонт,Москва,Коньково,6.0
13999999.0,2.0,52.6,30.6,8.6,2.0,12,Вторичный рынок,Дизайнерский ремонт,Москва,Бибирево,11.0
11500000.0,2.0,46.0,30.0,7.0,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Молодежная,18.0
30900000.0,2.0,80.0,37.0,22.0,21.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Беломорская,4.0
17500000.0,2.0,53.4,29.1,11.1,6.0,9,Вторичный рынок,Евроремонт,Москва,Речной вокзал,20.0
15500000.0,2.0,49.7,28.0,10.2,14.0,16,Вторичный рынок,Косметический ремонт,Москва,Беляево,9.0
11990000.0,2.0,43.8,27.5,6.0,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Строгино,17.0
26000000.0,2.0,55.3,28.7,10.4,5.0,17,Вторичный рынок,Евроремонт,Москва,Университет,18.0
14600000.0,2.0,53.6,32.2,9.1,5.0,14,Вторичный рынок,Косметический ремонт,Москва,Митино,10.0
24800000.0,2.0,51.0,20.9,13.3,2.0,15,Вторичный рынок,Дизайнерский ремонт,Москва,Раменки,12.0
16000000.0,2.0,40.0,24.0,7.0,11.0,12,Вторичный рынок,Евроремонт,Москва,Алексеевская,4.0
12800000.0,2.0,54.0,32.0,9.5,2.0,16,Вторичный рынок,Косметический ремонт,Москва,Ясенево,26.0
25000000.0,2.0,57.1,31.6,9.4,5.0,17,Вторичный рынок,Евроремонт,Москва,Новые Черемушки,18.0
17500000.0,2.0,44.0,30.0,10.3,19.0,30,Вторичный рынок,Евроремонт,Москва,Рабочий Посёлок,20.0
12000000.0,2.0,37.4,22.0,7.0,6.0,9,Вторичный рынок,Косметический ремонт,Москва,Коломенская,7.0
19200000.0,2.0,58.4,36.0,10.5,4.0,21,Вторичный рынок,Евроремонт,Москва,Водный стадион,12.0
17950000.0,2.0,50.0,31.0,9.6,8.0,12,Вторичный рынок,Евроремонт,Москва,Москва-Товарная,8.0
21000000.0,2.0,44.1,28.1,6.0,7.0,12,Вторичный рынок,Косметический ремонт,Москва,Павелецкая,6.0
14200000.0,2.0,51.5,30.0,9.0,11.0,12,Вторичный рынок,Косметический ремонт,Москва,Пенягино,20.0
13900000.0,2.0,52.7,30.5,8.8,11.0,12,Вторичный рынок,Косметический ремонт,Москва,Бабушкинская,25.0
20500000.0,2.0,58.7,36.0,12.0,15.0,21,Вторичный рынок,Евроремонт,Москва,Водный стадион,12.0
12600000.0,2.0,53.6,30.0,9.0,2.0,17,Вторичный рынок,Косметический ремонт,Москва,Люблино,19.0
21000000.0,2.0,44.0,28.0,6.0,6.0,8,Вторичный рынок,Косметический ремонт,Москва,Фрунзенская,6.0
10120000.0,2.0,50.5,27.7,10.8,6.0,16,Вторичный рынок,Дизайнерский ремонт,Москва,Кузьминки,13.0
15000000.0,2.0,54.0,30.6,8.5,3.0,14,Вторичный рынок,Евроремонт,Москва,Солнцево,19.0
16750000.0,2.0,52.6,29.9,8.7,6.0,22,Вторичный рынок,Косметический ремонт,Москва,Кунцевская,16.0
11000000.0,2.0,39.0,23.2,6.6,9.0,12,Вторичный рынок,Косметический ремонт,Москва,Юго-Восточная,8.0
24800000.0,2.0,54.0,29.4,6.5,4.0,6,Вторичный рынок,Евроремонт,Москва,Серпуховская,8.0
19900000.0,2.0,55.1,30.0,10.7,2.0,18,Вторичный рынок,Косметический ремонт,Москва,Планерная,18.0
22500000.0,2.0,63.0,34.0,15.0,6.0,12,Вторичный рынок,Без отделки,Москва,Варшавская (Коломенское),14.0
14500000.0,2.0,44.0,29.0,6.0,5.0,5,Вторичный рынок,Евроремонт,Москва,Каширская,4.0
14000000.0,2.0,48.3,32.3,7.2,10.0,10,Вторичный рынок,Евроремонт,Москва,Щелковская,6.0
18600000.0,2.0,54.3,29.6,11.1,3.0,15,Вторичный рынок,Евроремонт,Москва,Тимирязевская,5.0
25300000.0,2.0,57.0,34.4,9.2,5.0,8,Вторичный рынок,Евроремонт,Москва,Павелецкая,5.0
11800000.0,2.0,44.5,27.3,6.0,1.0,9,Вторичный рынок,Косметический ремонт,Москва,Теплый Стан,12.0
16000000.0,2.0,43.9,27.3,8.2,13.0,17,Вторичный рынок,Косметический ремонт,Москва,Алексеевская,5.0
16100000.0,2.0,46.0,25.4,5.6,4.0,12,Вторичный рынок,Косметический ремонт,Москва,Кожуховская,6.0
19500000.0,2.0,61.0,35.0,8.5,15.0,25,Вторичный рынок,Евроремонт,Москва,Семеновская,8.0
17300000.0,2.0,50.8,30.8,8.3,2.0,16,Вторичный рынок,Косметический ремонт,Москва,Юго-Западная,15.0
16500000.0,2.0,61.8,36.3,11.0,15.0,16,Вторичный рынок,Евроремонт,Москва,Бунинская Аллея,23.0
29600000.0,2.0,48.0,38.0,10.0,5.0,50,Вторичный рынок,Дизайнерский ремонт,Москва,Мичуринский проспект,12.0
12890000.0,2.0,51.0,34.0,6.0,11.0,27,Вторичный рынок,Без отделки,Москва,Беломорская,24.0
13280000.0,2.0,44.2,27.0,6.0,5.0,9,Вторичный рынок,Косметический ремонт,Москва,Сходненская,7.0
11300000.0,2.0,44.4,29.0,7.0,1.0,12,Вторичный рынок,Косметический ремонт,Москва,Зюзино,6.0
15300000.0,2.0,52.0,35.0,8.8,2.0,17,Вторичный рынок,Евроремонт,Москва,Щелковская,17.0
14000000.0,2.0,47.6,32.0,9.0,7.0,12,Вторичный рынок,Евроремонт,Москва,Волжская,11.0
13500000.0,2.0,44.9,28.8,6.6,1.0,9,Вторичный рынок,Евроремонт,Москва,Беляево,11.0
10000000.0,2.0,48.0,29.0,6.3,4.0,9,Вторичный рынок,Косметический ремонт,Москва,Выхино,14.0
32000000.0,2.0,82.0,43.6,13.4,6.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,Электрозаводская,10.0
12700000.0,2.0,45.0,33.0,6.0,11.0,14,Вторичный рынок,Косметический ремонт,Москва,Трикотажная,21.0
30500000.0,2.0,63.0,30.0,14.0,25.0,32,Вторичный рынок,Евроремонт,Москва,Беговая,4.0
25000000.0,2.0,46.0,25.4,10.4,4.0,6,Вторичный рынок,Косметический ремонт,Москва,Киевская,14.0
14790000.0,2.0,54.0,32.0,9.0,9.0,14,Вторичный рынок,Дизайнерский ремонт,Москва,Красногвардейская,15.0
10990000.0,2.0,45.3,26.8,10.4,2.0,12,Вторичный рынок,Косметический ремонт,Москва,Щелковская,26.0
18000000.0,2.0,61.2,33.1,6.0,4.0,5,Вторичный рынок,Косметический ремонт,Москва,Кожуховская,8.0
10700000.0,2.0,37.8,21.2,6.2,3.0,14,Вторичный рынок,Косметический ремонт,Москва,Свиблово,8.0
15000000.0,2.0,56.0,30.4,11.3,7.0,22,Вторичный рынок,Косметический ремонт,Москва,Новопеределкино,14.0
19500000.0,2.0,52.0,35.0,9.0,8.0,14,Вторичный рынок,Евроремонт,Москва,Марьина Роща (Шереметьевская),13.0
24990000.0,2.0,69.0,32.0,12.0,15.0,25,Вторичный рынок,Евроремонт,Москва,Молодежная,4.0
20900000.0,2.0,57.6,31.3,11.4,18.0,25,Вторичный рынок,Евроремонт,Москва,Щукинская,6.0
16500000.0,2.0,61.0,32.2,9.9,6.0,23,Вторичный рынок,Дизайнерский ремонт,Москва,Текстильщики,22.0
15800000.0,2.0,43.0,23.9,6.0,8.0,9,Вторичный рынок,Косметический ремонт,Москва,Марьина Роща (Шереметьевская),12.0
17850000.0,2.0,52.0,32.0,10.0,11.0,14,Вторичный рынок,Евроремонт,Москва,Марьина Роща (Шереметьевская),11.0
14490000.0,2.0,56.0,26.2,8.8,4.0,19,Вторичный рынок,Косметический ремонт,Москва,Бескудниково,7.0
13990000.0,2.0,53.0,27.6,8.3,12.0,19,Вторичный рынок,Косметический ремонт,Москва,Бескудниково,7.0
13200000.0,2.0,38.3,23.4,6.4,12.0,12,Вторичный рынок,Евроремонт,Москва,Калитники,15.0
19500000.0,2.0,64.0,33.0,13.0,13.0,14,Вторичный рынок,Без отделки,Москва,Ховрино,19.0
35000000.0,2.0,77.8,25.6,33.2,18.0,24,Вторичный рынок,Евроремонт,Москва,Зюзино,13.0
109900000.0,2.0,87.6,46.4,40.0,4.0,9,Вторичный рынок,Дизайнерский ремонт,Москва,Белорусская,14.0
18000000.0,2.0,58.0,34.0,9.0,1.0,12,Вторичный рынок,Евроремонт,Москва,Багратионовская,12.0
10700000.0,2.0,35.1,21.5,6.5,9.0,9,Вторичный рынок,Косметический ремонт,Москва,Щелковская,20.0
15000000.0,2.0,38.7,21.7,5.8,12.0,23,Вторичный рынок,Косметический ремонт,Москва,Селигерская,13.0
